CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST104064,Male,1,Yes,No,59,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,59.7,3441.41,No
CUST104065,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,92.17,1142.52,Yes
CUST104066,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,89.15,3723.32,No
CUST104067,Male,0,Yes,Yes,6,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,66.21,480.46,No
CUST104068,Female,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,31.16,1650.66,No
CUST104069,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,31.33,472.62,No
CUST104070,Female,1,No,Yes,68,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card,65.32,4533.41,No
CUST104071,Female,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.5,1941.97,No
CUST104072,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.01,1702.32,No
CUST104073,Male,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.43,628.69,No
CUST104074,Male,0,No,Yes,57,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer,57.63,3210.25,No
CUST104075,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,31.37,306.17,No
CUST104076,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,99.83,2225.67,No
CUST104077,Male,0,Yes,Yes,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,60.23,708.35,No
CUST104078,Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.56,265.96,No
CUST104079,Female,1,No,No,27,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.47,1764.47,No
CUST104080,Male,1,No,Yes,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,91.68,3779.13,No
CUST104081,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,91.16,5533.56,Yes
CUST104082,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card,89.07,421.53,No
CUST104083,Male,0,Yes,Yes,30,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.37,2082.82,No
CUST104084,Male,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.17,1237.12,No
CUST104085,Male,0,No,No,15,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,72.64,1109.27,No
CUST104086,Male,0,No,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,27.8,1475.77,No
CUST104087,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer,87.6,3707.11,Yes
CUST104088,Male,1,Yes,No,41,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card,58.67,2553.89,No
CUST104089,Male,1,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,88.14,870.8,Yes
CUST104090,Male,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.4,465.33,No
CUST104091,Male,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,25.0,1530.08,No
CUST104092,Female,0,Yes,No,64,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,59.47,3765.98,No
CUST104093,Female,0,No,Yes,33,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer,61.26,2067.88,No
CUST104094,Female,0,No,Yes,43,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,67.73,2877.75,No
CUST104095,Male,1,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,89.68,3651.22,No
CUST104096,Male,0,Yes,No,38,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,68.72,2629.22,No
CUST104097,Male,0,Yes,No,52,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,55.77,2884.3,No
CUST104098,Female,0,Yes,Yes,41,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,86.81,3648.99,No
CUST104099,Male,0,No,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.13,171.79,No
CUST104100,Female,0,Yes,No,6,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,67.12,293.34,No
CUST104101,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.34,5948.38,No
CUST104102,Male,0,Yes,Yes,54,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,51.5,2781.55,No
CUST104103,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card,87.56,1295.42,No
CUST104104,Female,0,No,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.11,340.59,Yes
CUST104105,Female,0,Yes,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.81,351.31,No
CUST104106,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,72.99,3274.89,No
CUST104107,Female,1,No,No,43,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,51.38,2105.57,No
CUST104108,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,98.8,1313.22,No
CUST104109,Male,0,Yes,Yes,13,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,59.74,793.14,No
CUST104110,Female,0,Yes,No,15,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.31,983.96,No
CUST104111,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.63,1143.71,Yes
CUST104112,Female,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,85.3,1549.26,No
CUST104113,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.31,1204.57,No
CUST104114,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,72.04,104.64,No
CUST104115,Female,1,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,30.6,2087.62,No
CUST104116,Female,0,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,38.47,2528.41,No
CUST104117,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,79.03,2063.31,No
CUST104118,Female,1,Yes,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,78.81,4467.46,No
CUST104119,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.69,1387.58,No
CUST104120,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.73,183.16,No
CUST104121,Male,0,No,No,21,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,50.09,1110.7,No
CUST104122,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.3,126.44,No
CUST104123,Male,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.54,1824.77,No
CUST104124,Female,0,No,No,57,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,70.99,4086.44,No
CUST104125,Male,0,No,Yes,45,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer,91.67,4143.92,No
CUST104126,Male,1,Yes,No,1,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,65.68,18.0,Yes
CUST104127,Female,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,92.52,1645.88,Yes
CUST104128,Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.35,1045.91,No
CUST104129,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.03,257.14,No
CUST104130,Female,0,No,Yes,8,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,55.82,532.51,No
CUST104131,Female,0,No,Yes,22,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,69.36,1539.83,No
CUST104132,Male,0,Yes,Yes,43,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,101.42,4348.45,No
CUST104133,Male,1,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,84.66,563.48,No
CUST104134,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,89.65,6436.01,No
CUST104135,Male,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,71.88,2441.99,No
CUST104136,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,63.58,958.8,No
CUST104137,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,89.68,25.45,No
CUST104138,Female,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,37.05,2757.91,No
CUST104139,Male,0,No,Yes,43,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,44.13,2085.23,No
CUST104140,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,82.16,5147.33,No
CUST104141,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,34.83,1965.68,No
CUST104142,Male,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.35,1672.85,No
CUST104143,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer,92.26,6082.62,No
CUST104144,Female,0,No,No,56,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer,39.57,2227.21,No
CUST104145,Female,0,No,No,62,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card,72.83,4546.37,No
CUST104146,Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,76.48,4836.68,No
CUST104147,Female,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,105.14,1843.0,No
CUST104148,Male,0,Yes,Yes,43,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card,50.52,2160.07,No
CUST104149,Male,1,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.05,6554.3,No
CUST104150,Female,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer,83.31,5222.91,No
CUST104151,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.12,81.24,No
CUST104152,Male,1,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,76.66,693.71,Yes
CUST104153,Male,0,No,No,15,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card,50.62,715.99,No
CUST104154,Male,0,No,No,54,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,50.91,2715.22,No
CUST104155,Female,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card,84.61,2453.25,No
CUST104156,Female,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,90.17,4012.92,Yes
CUST104157,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card,44.91,471.14,No
CUST104158,Female,1,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,26.2,76.9,No
CUST104159,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,28.57,1497.51,No
CUST104160,Female,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,33.1,735.57,No
CUST104161,Female,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.89,245.16,No
CUST104162,Female,1,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,32.58,565.53,No
CUST104163,Male,0,Yes,Yes,24,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,68.49,1714.37,No
CUST104164,Female,1,Yes,No,30,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,73.28,2189.7,No
CUST104165,Male,0,No,No,65,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card,63.4,4208.91,No
CUST104166,Male,0,No,Yes,15,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,48.95,919.91,Yes
CUST104167,Female,0,No,No,44,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card,71.7,3200.82,No
CUST104168,Female,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,34.98,675.27,No
CUST104169,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,81.38,3024.41,No
CUST104170,Male,1,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,32.61,562.54,No
CUST104171,Female,0,Yes,No,25,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,75.61,2077.77,No
CUST104172,Female,0,No,No,44,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,68.1,3004.54,No
CUST104173,Male,0,Yes,Yes,43,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,83.25,3602.6,No
CUST104174,Female,0,No,No,10,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,68.04,555.63,No
CUST104175,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,28.48,415.05,No
CUST104176,Female,0,Yes,No,18,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,52.47,954.38,Yes
CUST104177,Female,0,Yes,No,65,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,47.86,3100.27,No
CUST104178,Male,1,No,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,71.99,1606.03,No
CUST104179,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,31.84,1266.49,No
CUST104180,Female,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card,81.03,2615.06,No
CUST104181,Male,0,Yes,Yes,26,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,74.89,1817.31,No
CUST104182,Female,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,87.79,279.6,No
CUST104183,Female,0,No,No,32,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,69.87,2362.78,No
CUST104184,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card,89.22,6455.48,No
CUST104185,Female,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,92.27,6208.75,No
CUST104186,Male,0,No,No,22,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,70.61,1579.63,No
CUST104187,Female,1,Yes,No,39,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,81.74,2975.65,No
CUST104188,Female,1,Yes,Yes,21,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,57.38,1341.38,No
CUST104189,Female,0,No,No,67,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer,44.36,2927.36,No
CUST104190,Male,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,86.77,3511.87,No
CUST104191,Female,0,Yes,Yes,67,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,55.29,3699.94,No
CUST104192,Female,0,No,No,62,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card,50.27,3163.24,No
CUST104193,Male,1,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,75.17,1990.55,No
CUST104194,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card,82.3,2544.76,No
CUST104195,Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.71,1268.49,No
CUST104196,Female,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,38.3,712.23,No
CUST104197,Male,0,No,Yes,60,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,86.43,5155.54,No
CUST104198,Female,0,No,Yes,41,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,80.95,3259.65,No
CUST104199,Male,0,No,No,15,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer,62.02,1006.74,Yes
CUST104200,Female,0,No,No,35,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.0,2937.19,Yes
CUST104201,Male,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,99.6,5975.96,No
CUST104202,Male,0,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,29.76,898.46,No
CUST104203,Female,1,Yes,Yes,52,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,87.77,4551.32,No
CUST104204,Female,0,Yes,No,71,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card,53.56,3851.61,No
CUST104205,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,82.66,2111.97,No
CUST104206,Male,0,Yes,No,72,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,59.73,4238.4,No
CUST104207,Male,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.55,952.25,No
CUST104208,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,88.88,3725.55,No
CUST104209,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,81.95,4723.78,Yes
CUST104210,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,80.96,539.46,No
CUST104211,Female,0,No,Yes,51,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,53.27,2845.22,No
CUST104212,Male,1,Yes,No,41,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,85.85,3535.76,No
CUST104213,Female,0,Yes,No,48,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer,61.42,3030.98,No
CUST104214,Male,0,Yes,No,69,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,91.28,6327.67,No
CUST104215,Male,0,No,Yes,35,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,66.2,2257.92,No
CUST104216,Male,0,No,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.26,2017.63,No
CUST104217,Female,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,34.79,1409.95,No
CUST104218,Female,1,No,Yes,16,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,56.38,976.11,Yes
CUST104219,Male,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,35.01,1709.15,No
CUST104220,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,33.47,460.34,No
CUST104221,Female,0,Yes,Yes,65,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card,47.89,3094.71,No
CUST104222,Male,0,No,No,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.55,149.56,No
CUST104223,Male,0,No,No,36,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,64.79,2306.21,No
CUST104224,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.09,1256.94,No
CUST104225,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Credit card,87.75,114.05,No
CUST104226,Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,37.64,1364.11,No
CUST104227,Female,0,Yes,No,37,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,75.04,2712.18,No
CUST104228,Male,0,No,Yes,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,87.79,2155.84,No
CUST104229,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.58,1734.7,No
CUST104230,Female,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer,83.38,2041.66,No
CUST104231,Female,0,No,Yes,27,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,74.0,1958.21,No
CUST104232,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,83.52,1553.22,Yes
CUST104233,Male,1,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,91.59,4032.45,Yes
CUST104234,Female,0,Yes,No,64,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,64.55,4156.75,No
CUST104235,Female,0,No,No,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.55,759.31,No
CUST104236,Female,1,No,No,30,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,70.73,2074.95,No
CUST104237,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer,55.25,860.05,No
CUST104238,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,30.1,429.46,No
CUST104239,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer,96.51,6647.22,No
CUST104240,Female,0,No,No,52,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,69.46,3581.01,Yes
CUST104241,Female,0,No,No,69,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card,84.37,5695.71,No
CUST104242,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,22.13,1030.9,No
CUST104243,Male,0,No,No,48,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,55.86,2722.23,No
CUST104244,Female,0,Yes,No,52,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card,60.73,3048.81,No
CUST104245,Female,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,35.62,1626.99,No
